dataset,sub_suite_id,sampler,iteration,objective,best_value,AR
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,1,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,1,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,1,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,1,-0.00033373439549643944,-0.0018143894142178749,0.18393757860426102
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,1,-0.002784042217371778,-0.004444162394521974,0.6264492541504522
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,1,-0.01650897091889307,-0.019865803069078234,0.8310245934426793
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,1,-0.010769268944045599,-0.01513049115540388,0.7117593760463841
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,1,-0.009139039219180887,-0.014052931497541683,0.6503297351715978
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,1,-0.010784478851463754,-0.022414693341601708,0.48113434732777466
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,1,-0.012017324903900966,-0.01950024528169402,0.6162653202717561
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,1,-0.01266808981730736,-0.023184089218076832,0.5464130895178725
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,1,-0.010073527880528425,-0.014076323074474779,0.7156363083762407
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,1,-0.007324268880546594,-0.021036365128071874,0.3481717889928027
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,1,-0.003696967774877038,-0.008457244425938346,0.43713620993836333
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0025629762961269092,-0.002780906305750447,0.9216334584258034
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0007338246980734388,-0.0012588330827412425,0.5829404296203098
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0022323066103376314,-0.0035062532768891665,0.63666439188848
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,1,-0.011267484067737657,-0.015090574812235089,0.7466570497104088
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0021618379838121704,-0.01192558329512684,0.18127733715931227
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,1,-0.002841562975369605,-0.00663995670296188,0.42794902173113136
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,1,0.0004810535753905814,-0.005289553944205584,-0.09094407212115667
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,1,-0.0007154420288636371,-0.008515245235606057,0.08401895765397964
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,2,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,2,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,2,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,2,-0.08752273695394197,-0.11555749457014147,0.757395591514985
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,2,0.005170902315015434,-0.00010887600022391371,-47.49349998512976
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,2,-0.011195566950623598,-0.012435960192889783,0.9002575415949485
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,2,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,2,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,2,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,2,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,2,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,2,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,2,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,2,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,2,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,2,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,2,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,2,-0.006468597482898308,-0.016750553178834483,0.3861721707836993
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,2,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,2,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0017871812881137998,-0.014646189075723938,0.1220236389735029
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,2,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,2,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,2,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,2,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,2,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,2,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,2,0.0004807158875800655,-0.0018143894142178749,-0.2649463691824319
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0016601201771501957,-0.004444162394521974,0.37355074584954784
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,2,-0.005735748132567956,-0.019865803069078234,0.28872470509364073
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,2,-0.010769268944045599,-0.01513049115540388,0.7117593760463841
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,2,-0.005070008165527115,-0.014052931497541683,0.36077939797927755
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,2,-0.011067376535070922,-0.022414693341601708,0.49375542936962036
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,2,-0.014714641270996727,-0.01950024528169402,0.7545874966408853
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,2,-0.021026352513154517,-0.023184089218076832,0.9069302794418204
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,2,-0.010952333744163269,-0.014076323074474779,0.7780678012444615
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0082298307436326,-0.021036365128071874,0.39121923837737266
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,2,-0.006749573935542704,-0.008457244425938346,0.7980819278253066
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0025629762961269092,-0.002780906305750447,0.9216334584258034
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,2,-0.001230056355805255,-0.0012588330827412425,0.9771401567606381
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0010082251118627083,-0.0035062532768891665,0.28755056530235323
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,2,-0.008093493312891602,-0.015090574812235089,0.5363277021316368
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0021618379838121704,-0.01192558329512684,0.18127733715931227
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,2,-0.005781963724744731,-0.00663995670296188,0.8707833474524879
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,2,-0.00207090565654559,-0.005289553944205584,0.3915085616650443
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,2,-0.0017057201080879528,-0.008515245235606057,0.20031367986391896
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,3,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,3,-0.00890115948340612,-0.01741695897372942,0.5110627806399518
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,3,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,3,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,3,0.005862950649709997,-0.00010887600022391371,-53.84979828109307
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,3,-0.012435960192889783,-0.012435960192889783,1.0
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,3,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,3,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,3,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,3,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,3,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,3,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,3,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,3,-0.024999887810750934,-0.03744162613626126,0.6677030457963785
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,3,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,3,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,3,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,3,-0.014767318224342766,-0.016750553178834483,0.8816018233357406
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,3,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,3,0.0,-0.03439881495905195,-0.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,3,-0.009460619608941657,-0.014646189075723938,0.6459441128356479
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,3,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,3,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,3,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,3,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,3,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,3,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,3,0.0032930241777911606,-0.0018143894142178749,-1.8149489585788163
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0016601201771501957,-0.004444162394521974,0.37355074584954784
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,3,-0.011951096627226638,-0.019865803069078234,0.6015914174559048
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,3,-0.008156876761237386,-0.01513049115540388,0.5391019152953369
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,3,-0.006632593484086849,-0.014052931497541683,0.47197223477870837
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,3,-0.011477590967549432,-0.022414693341601708,0.5120565689938307
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0073404771275245905,-0.01950024528169402,0.37642998954559354
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,3,-0.010512752737093702,-0.023184089218076832,0.4534468720426084
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,3,-0.00828519115130057,-0.014076323074474779,0.588590579192124
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,3,-0.010835914779881488,-0.021036365128071874,0.5151039504168691
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,3,-0.008457244425938346,-0.008457244425938346,1.0
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,3,-0.002328321776160772,-0.002780906305750447,0.8372528665731
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0008635681778633409,-0.0012588330827412425,0.686006897739635
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0022323066103376314,-0.0035062532768891665,0.63666439188848
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,3,-0.008093493312891602,-0.015090574812235089,0.5363277021316368
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,3,-0.010662245903611839,-0.01192558329512684,0.8940649391941072
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,3,-0.006331436945085676,-0.00663995670296188,0.9535358780670086
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0006766290815030626,-0.005289553944205584,0.12791798488873957
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,3,-0.0059894844580461615,-0.008515245235606057,0.7033836715590343
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,4,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,4,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,4,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,4,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,4,0.0057540746494860835,-0.00010887600022391371,-52.84979828109307
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,4,-0.008674017061461443,-0.012435960192889783,0.6974947593046158
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,4,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,4,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,4,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,4,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,4,0.0,-0.041420488844810324,-0.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,4,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,4,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,4,-0.024999887810750934,-0.03744162613626126,0.6677030457963785
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,4,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,4,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,4,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,4,-0.008298720741444459,-0.016750553178834483,0.4954296525520413
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,4,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,4,-0.014810965519601198,-0.03439881495905195,0.4305661557594947
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,4,-0.012453535069735762,-0.014646189075723938,0.850291840788639
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,4,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,4,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,4,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,4,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,4,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,4,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,4,0.004283319449800068,-0.0018143894142178749,-2.3607498016882276
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,4,-8.89490989947131e-05,-0.004444162394521974,0.020014817438794495
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,4,-0.010642767274538377,-0.019865803069078234,0.5357330502839922
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,4,-0.004307624028494511,-0.01513049115540388,0.28469822851428295
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0018691087151291854,-0.014052931497541683,0.13300489762268847
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,4,-0.018624995205051932,-0.022414693341601708,0.8309279507511222
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,4,-0.009233875976570419,-0.01950024528169402,0.4735261450910455
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,4,-0.014811604032867484,-0.023184089218076832,0.6388693510253899
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,4,-0.007396953389083407,-0.014076323074474779,0.5254890321817515
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,4,-0.008129722308560225,-0.021036365128071874,0.38646041077275073
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,4,-0.006403643836988051,-0.008457244425938346,0.7571785222794427
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0002557704847379258,-0.002780906305750447,0.09197378718191095
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0003099969702772705,-0.0012588330827412425,0.2462574065834203
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,4,-0.002017505859849226,-0.0035062532768891665,0.5754022030146112
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,4,-0.013892194991237757,-0.015090574812235089,0.9205875299047116
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,4,-0.008307581350669217,-0.01192558329512684,0.6966184500228136
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,4,-0.003109436557324402,-0.00663995670296188,0.46829169171199236
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,4,-0.0006212530763486736,-0.005289553944205584,0.1174490482376538
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,4,-0.005373880643489738,-0.008515245235606057,0.6310893573586271
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,5,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,5,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,5,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,5,0.007953728733277942,-0.00010887600022391371,-73.05309450127073
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,5,-0.007549438397936361,-0.012435960192889783,0.6070651787911581
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,5,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,5,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,5,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,5,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,5,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,5,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,5,-0.12059289535956938,-0.17462796800142674,0.6905703407061583
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,5,-0.024999887810750934,-0.03744162613626126,0.6677030457963785
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,5,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01859510305260911,-0.04210629899754348,0.44162283305151007
gsdtsr,16,Sampling Noise + 5% Depolarizing Error Probability,5,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 5% Depolarizing Error Probability,5,-0.006468597482898308,-0.016750553178834483,0.3861721707836993
gsdtsr,48,Sampling Noise + 5% Depolarizing Error Probability,5,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 5% Depolarizing Error Probability,5,0.0,-0.03439881495905195,-0.0
gsdtsr,32,Sampling Noise + 5% Depolarizing Error Probability,5,-0.005566692011139161,-0.014646189075723938,0.38007784703298375
gsdtsr,13,Sampling Noise + 5% Depolarizing Error Probability,5,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 5% Depolarizing Error Probability,5,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 5% Depolarizing Error Probability,5,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 5% Depolarizing Error Probability,5,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 5% Depolarizing Error Probability,5,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 5% Depolarizing Error Probability,5,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 5% Depolarizing Error Probability,5,0.006095688608869792,-0.0018143894142178749,-3.359636338871305
gsdtsr,63,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0005558256365995108,-0.004444162394521974,0.1250687052490792
gsdtsr,66,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01132232530972826,-0.019865803069078234,0.5699404786384813
gsdtsr,67,Sampling Noise + 5% Depolarizing Error Probability,5,-0.003795654549879103,-0.01513049115540388,0.25086129134172086
gsdtsr,68,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01191067449302036,-0.014052931497541683,0.847557998493334
gsdtsr,69,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01097092117988143,-0.022414693341601708,0.4894522094361819
gsdtsr,70,Sampling Noise + 5% Depolarizing Error Probability,5,-0.012640379929010912,-0.01950024528169402,0.6482164581220498
gsdtsr,71,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01683065013380351,-0.023184089218076832,0.7259569256954251
gsdtsr,72,Sampling Noise + 5% Depolarizing Error Probability,5,-0.01140918048161208,-0.014076323074474779,0.8105227779476626
gsdtsr,73,Sampling Noise + 5% Depolarizing Error Probability,5,-0.008517015062817952,-0.021036365128071874,0.40487104169210597
gsdtsr,74,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0019892972844813965,-0.008457244425938346,0.23521813776367004
gsdtsr,75,Sampling Noise + 5% Depolarizing Error Probability,5,-0.002733878635691733,-0.002780906305750447,0.9830890850362457
gsdtsr,76,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0012586191787235218,-0.0012588330827412425,0.9998300775371625
gsdtsr,77,Sampling Noise + 5% Depolarizing Error Probability,5,-9.220542551345535e-06,-0.0035062532768891665,0.002629742298458891
gsdtsr,78,Sampling Noise + 5% Depolarizing Error Probability,5,-0.015090574812235089,-0.015090574812235089,1.0
gsdtsr,79,Sampling Noise + 5% Depolarizing Error Probability,5,-0.0012633373915150016,-0.01192558329512684,0.10593506080589284
gsdtsr,82,Sampling Noise + 5% Depolarizing Error Probability,5,-0.001841303370790091,-0.00663995670296188,0.2773065327321701
gsdtsr,83,Sampling Noise + 5% Depolarizing Error Probability,5,-0.00315810688181787,-0.005289553944205584,0.5970459730876556
gsdtsr,84,Sampling Noise + 5% Depolarizing Error Probability,5,-0.006408295698776343,-0.008515245235606057,0.7525673684629054
gsdtsr,5,Sampling Noise + 5% Depolarizing Error Probability,6,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 5% Depolarizing Error Probability,6,0.0,-0.01741695897372942,-0.0
gsdtsr,14,Sampling Noise + 5% Depolarizing Error Probability,6,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 5% Depolarizing Error Probability,6,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 5% Depolarizing Error Probability,6,0.0072696008903567295,-0.00010887600022391371,-66.76954402628783
gsdtsr,31,Sampling Noise + 5% Depolarizing Error Probability,6,-0.011195566950623598,-0.012435960192889783,0.9002575415949485
gsdtsr,7,Sampling Noise + 5% Depolarizing Error Probability,6,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 5% Depolarizing Error Probability,6,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 5% Depolarizing Error Probability,6,-0.10085465211209826,-0.13024117019436954,0.7743684424946784
gsdtsr,15,Sampling Noise + 5% Depolarizing Error Probability,6,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 5% Depolarizing Error Probability,6,0.0,-0.041420488844810324,-0.0
gsdtsr,8,Sampling Noise + 5% Depolarizing Error Probability,6,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 5% Depolarizing Error Probability,6,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 5% Depolarizing Error Probability,6,-0.024999887810750934,-0.03744162613626126,0.6677030457963785
gsdtsr,49,Sampling Noise + 5% Depolarizing Error Probability,6,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 5% Depolarizing Error Probability,6,-0.2133261913239968,-0.2133261913239968,1.0
